,id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
2003,40264,tt1666186,1.004446,20000000,80547866,Vampires Suck,Chris Riggi|Matt Lanter|Jenn Proske|Ken Jeong|Bradley Dodds,http://www.dancingwerewolves.com/,Jason Friedberg|Aaron Seltzer,Some sagas just won't die.,vampire|high school|prom|spoof|horror spoof,"Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.",82,Horror|Comedy,20th Century Fox|Regency Enterprises,8/18/10,177,4.3,2010,20000000.0,80547866.0
2004,44639,tt1645089,1.003782,2000000,7871522,Inside Job,Matt Damon|William Ackman|Barack Obama|George W. Bush|Jonathan Alpert,http://www.sonyclassics.com/insidejob/,Charles Ferguson,"The film that cost $20,000,000,000,000 to make.",corruption|capitalism|globalization|bank|banker,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",109,Documentary,Sony Pictures Classics|Sony Pictures Home Entertainment,10/8/10,171,7.6,2010,2000000.0,7871522.0
2005,37821,tt1103153,0.997641,75000000,98159963,Killers,Katherine Heigl|Ashton Kutcher|Tom Selleck|Catherine O'Hara|Alex Borstein,http://killersfilm.com/,Robert Luketic,Perfect wife. Perfect target.,assassin,"When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.",100,Action|Comedy|Thriller|Romance,Katalyst Films|Lionsgate|Aversano Films,6/4/10,530,5.7,2010,75000000.0,98159963.0
2006,22894,tt1038686,0.992107,26000000,67918658,Legion,Paul Bettany|Dennis Quaid|Kevin Durand|Kate Walsh|Doug Jones,http://www.legionmovie.com,Scott Stewart,"When the last angel falls, the fight for mankind begins.",angel|faith|diner|apocalypse|demon,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",100,Horror,Bold Films,1/21/10,376,5.0,2010,26000000.0,67918658.0
2010,35019,tt1415283,0.981468,35000000,93246388,Nanny McPhee and the Big Bang,Emma Thompson|Ralph Fiennes|Maggie Gyllenhaal|Maggie Smith|Rhys Ifans,http://www.nannymcphee.co.uk/,Susanna White,You'll Believe That Pigs Can Fly!,nanny|fantasy|children|aftercreditsstinger|duringcreditsstinger,"Nanny McPhee appears at the door of a harried young mother, Mrs. Isabel Green, who is trying to run the family farm while her husband is away at war. But once sheâ€™s arrived, Nanny McPhee discovers that the children are fighting a war of their own against two spoiled city cousins who have just moved in. Relying on everything from a flying motorcycle and a statue that comes to life to a tree-climbing piglet and a baby elephant, Nanny uses her magic to teach her mischievous charges five new lessons.",109,Fantasy|Comedy,Universal Pictures|Three Strange Angels|Studio Canal|Relativity Media|Working Title Films,3/26/10,228,6.0,2010,35000000.0,93246388.0
2011,23048,tt1231587,0.944055,36000000,64572262,Hot Tub Time Machine,John Cusack|Lizzy Caplan|Rob Corddry|Craig Robinson|Clark Duke,http://www.mgm.com/view/Movie/2387/Hot-T...,Steve Pink,Kick some past,female nudity|one-night stand|time travel|time machine|incest overtones,"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.",101,Science Fiction|Comedy|Adventure,United Artists|Metro-Goldwyn-Mayer (MGM)|New Crime Productions,3/26/10,550,5.9,2010,36000000.0,64572262.0
2013,41402,tt1228987,0.9196350000000001,20000000,24145613,Let Me In,Kodi Smit-McPhee|ChloÃ« Grace Moretz|Richard Jenkins|Elias Koteas|Sasha Barrese,http://www.letmein-movie.com,Matt Reeves,Innocence dies. Abby doesn't.,vampire|child vampire|remake|bully|young boy,"This is a remake of the movie ""Let The Right One In"" which was a movie adaptation of a book. A story of a young boy who is frequently bullied and a young girl that moves in next door with her caretaker. It is established that she is a vampire and, after losing her caretaker, must leave in order to survive. A story of innocent love entangled in murder, mystery, and horror.",116,Drama|Horror|Mystery,Hammer Film Productions|EFTI|Exclusive Media Group|Overture Films,10/1/10,353,6.6,2010,20000000.0,24145613.0
2014,43949,tt0817177,0.918093,14000000,1755212,Flipped,Madeline Carroll|Callan McAuliffe|Anthony Edwards|Aidan Quinn|Rebecca De Mornay,http://flipped-movie.warnerbros.com/dvd/,Rob Reiner,You never forget your first love.,shyness|based on novel|unrequited love|neighbor|family relationships,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",90,Comedy|Drama|Romance,Castle Rock Entertainment,8/6/10,259,7.2,2010,14000000.0,1755212.0
2015,41216,tt1219342,0.914278,80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,Emily Barclay|Abbie Cornish|Essie Davis|Joel Edgerton|Deborra-Lee Furness,http://legendoftheguardians.warnerbros.com/,Zack Snyder,On his way to finding a legend...he will become one.,owl,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series.",97,Animation|Adventure|Family|Fantasy,Village Roadshow Pictures|Warner Bros.|Animal Logic|Cruel and Unusual Films,7/10/10,471,6.5,2010,80000000.0,140073390.0
2016,22907,tt1135084,0.912689,32000000,69055695,Takers,Chris Brown|Hayden Christensen|Matt Dillon|Michael Ealy|Idris Elba,http://www.whoarethetakers.com/,John Luessenhop,Who's Taking Who?,heist,"A seasoned team of bank robbers, including Gordon Jennings (Idris Elba), John Rahway (Paul Walker), A.J. (Hayden Christensen), and brothers Jake (Michael Ealy) and Jesse Attica (Chris Brown) successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost (Tip T.I. Harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (Matt Dillon) inches closer to apprehending the criminals.",107,Action|Crime|Drama|Thriller,Rainforest Films,8/26/10,248,6.1,2010,32000000.0,69055695.0
2017,42297,tt1126591,0.912122,55000000,89519773,Burlesque,Cher|Christina Aguilera|Eric Dane|Cam Gigandet|Julianne Hough,http://www.burlesquethemovie.com/,Steve Antin,It takes a legend... to make a star,musical|los angeles|burlesque|burlesque dancer,"The Burlesque Lounge has its best days behind it. Tess, a retired dancer and owner of the venue, struggles to keep the aging theater alive, facing all kinds of financial and artistic challenges. With the Lounge's troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessman's quest to buy the spot from Tess, the good fortune seems to have abandoned the club altogether. Meanwhile, the life of Ali, a small-town girl from Iowa, is about to change dramatically. Hired by Tess as a waitress at the Lounge, Ali escapes a hollow past and quickly falls in love with the art of burlesque. Backed by newfound friends amongst the theater's crew, she manages to fulfill her dreams of being on stage herself. Things take a dramatic turn though when Ali's big voice makes her become the main attraction of the revue",119,Drama|Romance,Bedford Falls Productions,11/23/10,341,6.8,2010,55000000.0,89519773.0
2018,44129,tt1172991,0.8923559999999989,15000000,4882577,The Company Men,Ben Affleck|Tommy Lee Jones|Chris Cooper|Kevin Costner|Maria Bello,http://www.companymenmovie.com/,John Wells,"In America, we give our lives to our jobs. It's time to take them back.",stock price|corporate|carpenter|job hunting,"Bobby Walker is living the proverbial American dream: great job, beautiful family, shiny Porsche in the garage. When corporate downsizing leaves him and co-workers Phil Woodward and Gene McClary jobless, the three men are forced to re-define their lives as men, husbands and fathers.",104,Drama,Spring Creek Productions|Battle Mountain Films,10/21/10,133,6.4,2010,15000000.0,4882577.0
2019,38073,tt1322312,0.8785290000000001,32000000,42045846,Going the Distance,Drew Barrymore|Justin Long|Christina Applegate|Ron Livingston|Charlie Day,http://going-the-distance.warnerbros.com/,Nanette Burstein,A comedy about meeting each other halfway.,male nudity|sex|san francisco|waitress|newspaper,"Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good.",102,Comedy|Drama|Romance,New Line Cinema|Offspring Entertainment,9/1/10,172,6.0,2010,32000000.0,42045846.0
2022,41436,tt1536044,0.875432,3000000,177512032,Paranormal Activity 2,Katie Featherston|David Bierend|Brian Boland|Molly Ephraim|Seth Ginsberg,http://www.paranormalmovie.com/trailer/,Tod Williams,In 2009 you demanded it. Nothing can prepare you for what's next.,ouija board|haunting|demonic possession|found footage|duringcreditsstinger,"Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.",91,Horror|Thriller,Paramount Pictures|Blumhouse Productions|Solana Films,10/20/10,421,5.7,2010,3000000.0,177512032.0
2023,42188,tt1334260,0.856916,15000000,9455232,Never Let Me Go,Carey Mulligan|Andrew Garfield|Keira Knightley|Domhnall Gleeson|Andrea Riseborough,http://www.foxsearchlight.com/neverletmego/,Mark Romanek,The students have everything they need. Except time,soul|based on novel|sadness|forgiveness|dystopia,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",104,Drama|Romance|Science Fiction,Fox Searchlight Pictures|DNA Films|Film4,9/15/10,414,6.7,2010,15000000.0,9455232.0
2024,40662,tt1569923,0.8568370000000001,0,6629178,Batman: Under the Red Hood,Bruce Greenwood|Jensen Ackles|Neil Patrick Harris|Jason Isaacs|John DiMaggio,http://www.warnervideo.com/batmanredhood/,Brandon Vietti,Dare to Look Beneath the Hood.,martial arts|vigilante|joker|superhero|based on comic book,"Batman faces his ultimate challenge as the mysterious Red Hood takes Gotham City by firestorm. One part vigilante, one part criminal kingpin, Red Hood begins cleaning up Gotham with the efficiency of Batman, but without following the same ethical code.",75,Action|Animation,DC Comics|Warner Bros. Animation,7/27/10,272,7.6,2010,0.0,6629178.0
2027,23742,tt1385867,0.8391069999999989,30000000,55583804,Cop Out,Bruce Willis|Tracy Morgan|Juan Carlos HernÃ¡ndez|Seann William Scott|Michelle Trachtenberg,http://copoutmovie.warnerbros.com/dvd/,Kevin Smith,Rock out with your Glock out,new york|money laundering|daughter|police|undercover cop,"Officers Jimmy Monroe and Paul Hodges have their weapons drawn on a gun-wielding killer. They agree to shoot on three. But, wait, does that mean 1â€¦2â€¦ shoot or 1â€¦2â€¦3â€¦ then shoot? Punches hit hard and laughs hit harder (or is it the other way â€™round?) when action star Bruce Willis and ace comic Tracy Morgan pair as bickering-but-got-your-back Brooklyn buddy cops. Kevin Smith (Clerks, Chasing Amy) directs the gritty, goofball goings-on as the guys hunt for a stolen 1952 mint condition baseball card (Jimmy needs it to fund his daughterâ€™s wedding), a hunt plunging them into a gunslinging war with a deadly drug ring. Batter up, fans. The boys are ready to take you out to the olâ€™ brawl game!",107,Action|Comedy|Crime,Warner Bros.,2/26/10,310,5.5,2010,30000000.0,55583804.0
2029,43933,tt1470827,0.827664,500000,4242978,Monsters,Whitney Able|Scoot McNairy|Annalee Jefferies|Kevon Kane|Fernando Lara,http://www.monstersfilm.com/,Gareth Edwards,"After Six Years, They're No Longer Aliens. They're Residents",monster|pyramid|radio|dystopia|infection,"Six years ago NASA discovered the possibility of alien life within our solar system. A probe was launched to collect samples, but crashed upon re-entry over Central America. Soon after, new life forms began to appear and half of Mexico was quarantined as an infected zone. Today, the American and Mexican military still struggle to contain ""the creatures,"" while a journalist agrees to escort a shaken tourist through the infected zone in Mexico to the safety of the U.S. border.",94,Drama|Thriller|Science Fiction,Vertigo Entertainment,6/18/10,328,6.3,2010,500000.0,4242978.0
